year,day,stars,position,seconds
2016,3,1,55,215
2016,3,1,56,222
2016,3,1,57,227
2016,3,1,58,233
2016,3,1,59,234
2016,3,1,60,235
2016,3,1,61,236
2016,3,1,62,242
2016,3,1,63,247
2016,3,1,64,249
2016,3,1,65,249
2016,3,1,66,260
2016,3,1,67,265
2016,3,1,68,267
2016,3,1,69,273
2016,3,1,70,276
2016,3,1,71,281
2016,3,1,72,282
2016,3,1,73,283
2016,3,1,74,284
2016,3,1,75,285
2016,3,1,76,285
2016,3,1,77,286
2016,3,1,78,287
2016,3,1,79,289
2016,3,1,80,289
2016,3,1,81,297
2016,3,1,82,301
2016,3,1,83,302
2016,3,1,84,302
2016,3,1,85,303
2016,3,1,86,309
2016,3,1,87,312
2016,3,1,88,318
2016,3,1,89,318
2016,3,1,90,329
2016,3,1,91,331
2016,3,1,92,332
2016,3,1,93,333
2016,3,1,94,337
2016,3,1,95,340
2016,3,1,96,343
2016,3,1,97,343
2016,3,1,98,345
2016,3,1,99,348
2016,3,1,100,353
2016,4,2,1,595
2016,4,2,2,635
2016,4,2,3,638
2016,4,2,4,685
2016,4,2,5,695
2016,4,2,6,818
2016,4,2,7,841
2016,4,2,8,845
2016,4,2,9,845
2016,4,2,10,851
2016,4,2,11,863
2016,4,2,12,874
2016,4,2,13,879
2016,4,2,14,881
2016,4,2,15,891
2016,4,2,16,893
2016,4,2,17,900
2016,4,2,18,902
2016,4,2,19,906
2016,4,2,20,907
2016,4,2,21,919
2016,4,2,22,950
2016,4,2,23,963
2016,4,2,24,968
2016,4,2,25,975
2016,4,2,26,983
2016,4,2,27,986
2016,4,2,28,990
2016,4,2,29,998
2016,4,2,30,1004
2016,4,2,31,1026
2016,4,2,32,1043
2016,4,2,33,1053
2016,4,2,34,1060
2016,4,2,35,1086
2016,4,2,36,1086
2016,4,2,37,1091
2016,4,2,38,1108
2016,4,2,39,1116
2016,4,2,40,1118
2016,4,2,41,1130
2016,4,2,42,1131
2016,4,2,43,1138
2016,4,2,44,1151
2016,4,2,45,1153
2016,4,2,46,1155
2016,4,2,47,1156
2016,4,2,48,1161
2016,4,2,49,1162
2016,4,2,50,1173
2016,4,2,51,1188
2016,4,2,52,1191
2016,4,2,53,1193
2016,4,2,54,1220
2016,4,2,55,1223
2016,4,2,56,1226
2016,4,2,57,1232
2016,4,2,58,1251
2016,4,2,59,1252
2016,4,2,60,1258
2016,4,2,61,1262
2016,4,2,62,1266
2016,4,2,63,1272
2016,4,2,64,1278
2016,4,2,65,1282
2016,4,2,66,1297
2016,4,2,67,1302
2016,4,2,68,1309
2016,4,2,69,1334
2016,4,2,70,1343
2016,4,2,71,1344
2016,4,2,72,1346
2016,4,2,73,1361
2016,4,2,74,1362
2016,4,2,75,1362
2016,4,2,76,1363
2016,4,2,77,1369
2016,4,2,78,1371
2016,4,2,79,1413
2016,4,2,80,1422
2016,4,2,81,1425
2016,4,2,82,1429
2016,4,2,83,1432
2016,4,2,84,1436
2016,4,2,85,1448
2016,4,2,86,1449
2016,4,2,87,1456
2016,4,2,88,1466
2016,4,2,89,1472
2016,4,2,90,1486
2016,4,2,91,1489
2016,4,2,92,1493
2016,4,2,93,1494
2016,4,2,94,1514
2016,4,2,95,1530
2016,4,2,96,1535
2016,4,2,97,1581
2016,4,2,98,1581
2016,4,2,99,1599
2016,4,2,100,1604
2016,4,1,1,376
2016,4,1,2,417
2016,4,1,3,426
2016,4,1,4,455
2016,4,1,5,458
2016,4,1,6,466
2016,4,1,7,479
2016,4,1,8,525
2016,4,1,9,547
2016,4,1,10,548
2016,4,1,11,562
2016,4,1,12,582
2016,4,1,13,582
2016,4,1,14,591
2016,4,1,15,596
2016,4,1,16,598
2016,4,1,17,613
2016,4,1,18,614
2016,4,1,19,617
2016,4,1,20,622
2016,4,1,21,622
2016,4,1,22,627
2016,4,1,23,630
2016,4,1,24,642
2016,4,1,25,644
2016,4,1,26,646
2016,4,1,27,653
2016,4,1,28,655
2016,4,1,29,659
2016,4,1,30,662
2016,4,1,31,663
2016,4,1,32,671
2016,4,1,33,674
2016,4,1,34,676
2016,4,1,35,687
2016,4,1,36,695
2016,4,1,37,704
2016,4,1,38,723
2016,4,1,39,723
2016,4,1,40,724
2016,4,1,41,740
2016,4,1,42,740
2016,4,1,43,742
2016,4,1,44,748
2016,4,1,45,750
2016,4,1,46,758
2016,4,1,47,778
2016,4,1,48,783
2016,4,1,49,785
2016,4,1,50,786
2016,4,1,51,791
2016,4,1,52,797
2016,4,1,53,798
2016,4,1,54,813
2016,4,1,55,815
2016,4,1,56,819
2016,4,1,57,822
2016,4,1,58,825
2016,4,1,59,827
2016,4,1,60,831
2016,4,1,61,836
2016,4,1,62,843
2016,4,1,63,857
2016,4,1,64,861
2016,4,1,65,864
2016,4,1,66,865
2016,4,1,67,870
2016,4,1,68,872
2016,4,1,69,875
2016,4,1,70,875
2016,4,1,71,894
2016,4,1,72,895
2016,4,1,73,900
2016,4,1,74,901
2016,4,1,75,915
2016,4,1,76,915
2016,4,1,77,919
2016,4,1,78,922
2016,4,1,79,930
2016,4,1,80,930
2016,4,1,81,932
2016,4,1,82,936
2016,4,1,83,937
2016,4,1,84,941
2016,4,1,85,942
2016,4,1,86,952
2016,4,1,87,954
2016,4,1,88,960
2016,4,1,89,963
2016,4,1,90,970
2016,4,1,91,998
2016,4,1,92,1009
2016,4,1,93,1010
2016,4,1,94,1014
2016,4,1,95,1019
2016,4,1,96,1031
2016,4,1,97,1037
2016,4,1,98,1044
2016,4,1,99,1045
2016,4,1,100,1049
2016,5,2,1,417
2016,5,2,2,460
2016,5,2,3,466
2016,5,2,4,467
2016,5,2,5,487
2016,5,2,6,495
2016,5,2,7,497
2016,5,2,8,516
2016,5,2,9,517
2016,5,2,10,523
2016,5,2,11,567
2016,5,2,12,597
2016,5,2,13,635
2016,5,2,14,641
2016,5,2,15,644
2016,5,2,16,645
2016,5,2,17,656
2016,5,2,18,657
2016,5,2,19,665
2016,5,2,20,665
2016,5,2,21,669
2016,5,2,22,670
2016,5,2,23,671
2016,5,2,24,677
2016,5,2,25,678
2016,5,2,26,678
2016,5,2,27,686
2016,5,2,28,690
2016,5,2,29,695
2016,5,2,30,710
2016,5,2,31,710
2016,5,2,32,717
2016,5,2,33,723
2016,5,2,34,728
2016,5,2,35,732
2016,5,2,36,742
2016,5,2,37,747
2016,5,2,38,758
2016,5,2,39,759
2016,5,2,40,776
2016,5,2,41,777
2016,5,2,42,778
2016,5,2,43,782
2016,5,2,44,782
2016,5,2,45,794
2016,5,2,46,796
2016,5,2,47,800
2016,5,2,48,804
2016,5,2,49,817
2016,5,2,50,822
2016,5,2,51,823
2016,5,2,52,831
2016,5,2,53,841
2016,5,2,54,846
2016,5,2,55,848
2016,5,2,56,850
2016,5,2,57,852
2016,5,2,58,862
2016,5,2,59,863
2016,5,2,60,864
2016,5,2,61,870
2016,5,2,62,870
2016,5,2,63,871
2016,5,2,64,881
2016,5,2,65,882
2016,5,2,66,886
2016,5,2,67,908
2016,5,2,68,912
2016,5,2,69,917
2016,5,2,70,929
2016,5,2,71,934
2016,5,2,72,936
2016,5,2,73,940
2016,5,2,74,942
2016,5,2,75,944
2016,5,2,76,949
2016,5,2,77,957
2016,5,2,78,961
2016,5,2,79,972
2016,5,2,80,975
2016,5,2,81,978
2016,5,2,82,980
2016,5,2,83,982
2016,5,2,84,985
2016,5,2,85,985
2016,5,2,86,989
2016,5,2,87,1004
2016,5,2,88,1010
2016,5,2,89,1014
2016,5,2,90,1016
2016,5,2,91,1018
2016,5,2,92,1020
2016,5,2,93,1021
2016,5,2,94,1025
2016,5,2,95,1028
2016,5,2,96,1032
2016,5,2,97,1040
2016,5,2,98,1040
2016,5,2,99,1051
2016,5,2,100,1052
2016,5,1,1,166
2016,5,1,2,170
2016,5,1,3,172
2016,5,1,4,173
2016,5,1,5,196
2016,5,1,6,213
2016,5,1,7,215
2016,5,1,8,221
2016,5,1,9,233
2016,5,1,10,245
2016,5,1,11,256
2016,5,1,12,268
2016,5,1,13,270
2016,5,1,14,274
2016,5,1,15,275
2016,5,1,16,277
2016,5,1,17,284
2016,5,1,18,288
2016,5,1,19,296
2016,5,1,20,300
2016,5,1,21,300
2016,5,1,22,302
2016,5,1,23,310
2016,5,1,24,314
2016,5,1,25,316
2016,5,1,26,316
2016,5,1,27,319
2016,5,1,28,320
2016,5,1,29,324
2016,5,1,30,328
2016,5,1,31,335
2016,5,1,32,342
2016,5,1,33,348
2016,5,1,34,351
2016,5,1,35,358
2016,5,1,36,359
2016,5,1,37,367
2016,5,1,38,368
2016,5,1,39,375
2016,5,1,40,378
2016,5,1,41,380
2016,5,1,42,381
2016,5,1,43,381
2016,5,1,44,392
2016,5,1,45,395
2016,5,1,46,396
2016,5,1,47,402
2016,5,1,48,402
2016,5,1,49,403
2016,5,1,50,403
2016,5,1,51,405
2016,5,1,52,407
2016,5,1,53,408
2016,5,1,54,410
2016,5,1,55,411
2016,5,1,56,417
2016,5,1,57,420
2016,5,1,58,421
2016,5,1,59,423
2016,5,1,60,424
2016,5,1,61,425
2016,5,1,62,426
2016,5,1,63,427
2016,5,1,64,430
2016,5,1,65,437
2016,5,1,66,443
2016,5,1,67,443
2016,5,1,68,443
2016,5,1,69,444
2016,5,1,70,445
2016,5,1,71,449
2016,5,1,72,452
2016,5,1,73,473
2016,5,1,74,480
2016,5,1,75,480
2016,5,1,76,481
2016,5,1,77,483
2016,5,1,78,484
2016,5,1,79,489
2016,5,1,80,493
2016,5,1,81,500
2016,5,1,82,501
2016,5,1,83,502
2016,5,1,84,505
2016,5,1,85,512
2016,5,1,86,513
2016,5,1,87,514
2016,5,1,88,516
2016,5,1,89,516
2016,5,1,90,517
2016,5,1,91,518
2016,5,1,92,518
2016,5,1,93,518
2016,5,1,94,520
2016,5,1,95,522
2016,5,1,96,522
2016,5,1,97,523
2016,5,1,98,523
2016,5,1,99,524
2016,5,1,100,525
2016,6,2,1,104
2016,6,2,2,117
2016,6,2,3,117
2016,6,2,4,152
2016,6,2,5,165
2016,6,2,6,167
2016,6,2,7,187
2016,6,2,8,190
2016,6,2,9,190
2016,6,2,10,194
2016,6,2,11,198
2016,6,2,12,203
2016,6,2,13,205
2016,6,2,14,209
2016,6,2,15,211
2016,6,2,16,213
2016,6,2,17,215
2016,6,2,18,216
2016,6,2,19,221
2016,6,2,20,222
2016,6,2,21,225
2016,6,2,22,228
2016,6,2,23,229
2016,6,2,24,229
2016,6,2,25,232
2016,6,2,26,234
2016,6,2,27,234
2016,6,2,28,238
2016,6,2,29,242
2016,6,2,30,243
2016,6,2,31,246
2016,6,2,32,247
2016,6,2,33,248
2016,6,2,34,249
2016,6,2,35,253
2016,6,2,36,253
2016,6,2,37,254
2016,6,2,38,255
2016,6,2,39,257
2016,6,2,40,260
2016,6,2,41,260
2016,6,2,42,263
2016,6,2,43,266
2016,6,2,44,267
2016,6,2,45,268
2016,6,2,46,269
2016,6,2,47,270
2016,6,2,48,275
2016,6,2,49,277
2016,6,2,50,279
2016,6,2,51,279
2016,6,2,52,281
2016,6,2,53,281
2016,6,2,54,282
2016,6,2,55,283
2016,6,2,56,290
2016,6,2,57,296
2016,6,2,58,296
2016,6,2,59,297
2016,6,2,60,299
2016,6,2,61,301
2016,6,2,62,301
2016,6,2,63,306
2016,6,2,64,307
2016,6,2,65,309
2016,6,2,66,311
2016,6,2,67,312
2016,6,2,68,312
2016,6,2,69,314
2016,6,2,70,319
2016,6,2,71,320
2016,6,2,72,328
2016,6,2,73,337
2016,6,2,74,341
2016,6,2,75,344
2016,6,2,76,345
2016,6,2,77,346
2016,6,2,78,347
2016,6,2,79,348
2016,6,2,80,349
2016,6,2,81,352
2016,6,2,82,353
2016,6,2,83,356
2016,6,2,84,356
2016,6,2,85,359
2016,6,2,86,360
2016,6,2,87,361
2016,6,2,88,362
2016,6,2,89,363
2016,6,2,90,363
2016,6,2,91,364
2016,6,2,92,365
2016,6,2,93,368
2016,6,2,94,369
2016,6,2,95,369
2016,6,2,96,370
2016,6,2,97,373
2016,6,2,98,374
2016,6,2,99,375
2016,6,2,100,376
2016,6,1,1,70
2016,6,1,2,74
2016,6,1,3,91
2016,6,1,4,92
2016,6,1,5,102
2016,6,1,6,118
2016,6,1,7,130
2016,6,1,8,131
2016,6,1,9,132
2016,6,1,10,149
2016,6,1,11,150
2016,6,1,12,151
2016,6,1,13,152
2016,6,1,14,153
2016,6,1,15,156
2016,6,1,16,160
2016,6,1,17,165
2016,6,1,18,166
2016,6,1,19,169
2016,6,1,20,170
2016,6,1,21,171
2016,6,1,22,173
2016,6,1,23,180
2016,6,1,24,189
2016,6,1,25,189
2016,6,1,26,192
2016,6,1,27,192
2016,6,1,28,193
2016,6,1,29,197
2016,6,1,30,198
2016,6,1,31,200
2016,6,1,32,201
2016,6,1,33,202
2016,6,1,34,203
2016,6,1,35,204
2016,6,1,36,205
2016,6,1,37,206
2016,6,1,38,207
2016,6,1,39,208
2016,6,1,40,211
2016,6,1,41,214
2016,6,1,42,218
2016,6,1,43,218
2016,6,1,44,218
2016,6,1,45,219
2016,6,1,46,219
2016,6,1,47,220
2016,6,1,48,221
2016,6,1,49,221
2016,6,1,50,223
2016,6,1,51,223
2016,6,1,52,224
2016,6,1,53,226
2016,6,1,54,227
2016,6,1,55,227
2016,6,1,56,227
2016,6,1,57,231
2016,6,1,58,231
2016,6,1,59,235
2016,6,1,60,236
2016,6,1,61,237
2016,6,1,62,238
2016,6,1,63,239
2016,6,1,64,240
2016,6,1,65,240
2016,6,1,66,240
2016,6,1,67,251
2016,6,1,68,253
2016,6,1,69,255
2016,6,1,70,257
2016,6,1,71,257
2016,6,1,72,257
2016,6,1,73,259
2016,6,1,74,261
2016,6,1,75,262
2016,6,1,76,268
2016,6,1,77,270
2016,6,1,78,272
2016,6,1,79,273
2016,6,1,80,274
2016,6,1,81,277
2016,6,1,82,279
2016,6,1,83,280
2016,6,1,84,281
2016,6,1,85,286
2016,6,1,86,286
2016,6,1,87,287
2016,6,1,88,289
2016,6,1,89,290
2016,6,1,90,290
2016,6,1,91,291
2016,6,1,92,293
2016,6,1,93,293
2016,6,1,94,295
2016,6,1,95,296
2016,6,1,96,297
2016,6,1,97,298
2016,6,1,98,299
2016,6,1,99,306
2016,6,1,100,309
2016,7,2,1,475
2016,7,2,2,571
2016,7,2,3,571
2016,7,2,4,633
2016,7,2,5,669
2016,7,2,6,678
2016,7,2,7,681
2016,7,2,8,692
2016,7,2,9,696
2016,7,2,10,699
2016,7,2,11,707
2016,7,2,12,728
2016,7,2,13,732
2016,7,2,14,739
2016,7,2,15,740
2016,7,2,16,748
2016,7,2,17,769
2016,7,2,18,813
2016,7,2,19,845
2016,7,2,20,856
2016,7,2,21,858
2016,7,2,22,878
2016,7,2,23,890
2016,7,2,24,913
2016,7,2,25,923
2016,7,2,26,926
2016,7,2,27,943
2016,7,2,28,947
2016,7,2,29,948
2016,7,2,30,966
2016,7,2,31,973
2016,7,2,32,978
2016,7,2,33,982
2016,7,2,34,983
2016,7,2,35,988
2016,7,2,36,1008
2016,7,2,37,1009
2016,7,2,38,1036
2016,7,2,39,1042
2016,7,2,40,1060
2016,7,2,41,1065
2016,7,2,42,1066
2016,7,2,43,1068
2016,7,2,44,1074
2016,7,2,45,1089
2016,7,2,46,1102
2016,7,2,47,1110
2016,7,2,48,1127
2016,7,2,49,1130
2016,7,2,50,1134
2016,7,2,51,1134
2016,7,2,52,1145
2016,7,2,53,1147
2016,7,2,54,1148
2016,7,2,55,1149
2016,7,2,56,1173
2016,7,2,57,1174
2016,7,2,58,1239
2016,7,2,59,1271
2016,7,2,60,1272
2016,7,2,61,1278
2016,7,2,62,1283
2016,7,2,63,1296
2016,7,2,64,1305
2016,7,2,65,1317
2016,7,2,66,1319
2016,7,2,67,1332
2016,7,2,68,1346
2016,7,2,69,1347
2016,7,2,70,1348
2016,7,2,71,1356
2016,7,2,72,1366
2016,7,2,73,1380
2016,7,2,74,1394
2016,7,2,75,1403
2016,7,2,76,1430
2016,7,2,77,1434
2016,7,2,78,1440
2016,7,2,79,1449
2016,7,2,80,1456
2016,7,2,81,1462
2016,7,2,82,1467
2016,7,2,83,1473
2016,7,2,84,1475
2016,7,2,85,1476
2016,7,2,86,1480
2016,7,2,87,1486
2016,7,2,88,1488
2016,7,2,89,1497
2016,7,2,90,1505
2016,7,2,91,1521
2016,7,2,92,1529
2016,7,2,93,1531
2016,7,2,94,1539
2016,7,2,95,1542
2016,7,2,96,1546
2016,7,2,97,1576
2016,7,2,98,1589
2016,7,2,99,1591
2016,7,2,100,1593
2016,7,1,1,249
2016,7,1,2,252
2016,7,1,3,297
2016,7,1,4,299
2016,7,1,5,316
2016,7,1,6,327
2016,7,1,7,335
2016,7,1,8,348
2016,7,1,9,355
2016,7,1,10,361
2016,7,1,11,366
2016,7,1,12,387
2016,7,1,13,388
2016,7,1,14,403
2016,7,1,15,411
2016,7,1,16,412
2016,7,1,17,421
2016,7,1,18,426
2016,7,1,19,431
2016,7,1,20,431
2016,7,1,21,435
2016,7,1,22,452
2016,7,1,23,455
2016,7,1,24,462
2016,7,1,25,469
2016,7,1,26,469
2016,7,1,27,472
2016,7,1,28,475
2016,7,1,29,479
2016,7,1,30,492
2016,7,1,31,502
2016,7,1,32,504
2016,7,1,33,507
2016,7,1,34,508
2016,7,1,35,529
2016,7,1,36,530
2016,7,1,37,531
2016,7,1,38,532
2016,7,1,39,533
2016,7,1,40,538
2016,7,1,41,542
2016,7,1,42,565
2016,7,1,43,567
2016,7,1,44,567
2016,7,1,45,572
2016,7,1,46,575
2016,7,1,47,580
2016,7,1,48,590
2016,7,1,49,591
2016,7,1,50,598
2016,7,1,51,603
2016,7,1,52,610
2016,7,1,53,613
2016,7,1,54,618
2016,7,1,55,618
2016,7,1,56,632
2016,7,1,57,642
2016,7,1,58,652
2016,7,1,59,657
2016,7,1,60,660
2016,7,1,61,669
2016,7,1,62,674
2016,7,1,63,692
2016,7,1,64,697
2016,7,1,65,701
2016,7,1,66,702
2016,7,1,67,710
2016,7,1,68,714
2016,7,1,69,715
2016,7,1,70,716
2016,7,1,71,719
2016,7,1,72,724
2016,7,1,73,725
2016,7,1,74,735
2016,7,1,75,754
2016,7,1,76,755
2016,7,1,77,758
2016,7,1,78,763
2016,7,1,79,766
2016,7,1,80,766
2016,7,1,81,769
2016,7,1,82,773
2016,7,1,83,782
2016,7,1,84,789
2016,7,1,85,806
2016,7,1,86,809
2016,7,1,87,811
2016,7,1,88,819
2016,7,1,89,820
2016,7,1,90,820
2016,7,1,91,824
2016,7,1,92,824
2016,7,1,93,825
2016,7,1,94,828
2016,7,1,95,835
2016,7,1,96,838
2016,7,1,97,840
2016,7,1,98,840
2016,7,1,99,842
2016,7,1,100,853
2016,8,2,1,415
2016,8,2,2,514
2016,8,2,3,531
2016,8,2,4,559
2016,8,2,5,581
2016,8,2,6,584
2016,8,2,7,597
2016,8,2,8,676
2016,8,2,9,676
2016,8,2,10,678
2016,8,2,11,696
2016,8,2,12,701
2016,8,2,13,719
2016,8,2,14,749
2016,8,2,15,754
2016,8,2,16,772
2016,8,2,17,780
2016,8,2,18,782
2016,8,2,19,793
2016,8,2,20,793
2016,8,2,21,801
2016,8,2,22,810
2016,8,2,23,830
2016,8,2,24,846
2016,8,2,25,848
2016,8,2,26,851
2016,8,2,27,867
2016,8,2,28,868
2016,8,2,29,889
2016,8,2,30,893
2016,8,2,31,895
2016,8,2,32,900
2016,8,2,33,900
2016,8,2,34,905
2016,8,2,35,911
2016,8,2,36,913
2016,8,2,37,915
2016,8,2,38,927
2016,8,2,39,929
2016,8,2,40,935
2016,8,2,41,940
2016,8,2,42,941
2016,8,2,43,990
2016,8,2,44,994
2016,8,2,45,1018
2016,8,2,46,1026
2016,8,2,47,1028
2016,8,2,48,1030
2016,8,2,49,1030
2016,8,2,50,1039
2016,8,2,51,1053
2016,8,2,52,1062
2016,8,2,53,1065
2016,8,2,54,1069
2016,8,2,55,1073
2016,8,2,56,1080
2016,8,2,57,1099
2016,8,2,58,1100
2016,8,2,59,1102
2016,8,2,60,1103
2016,8,2,61,1104
2016,8,2,62,1116
2016,8,2,63,1119
2016,8,2,64,1128
2016,8,2,65,1128
2016,8,2,66,1131
2016,8,2,67,1139
2016,8,2,68,1148
2016,8,2,69,1152
2016,8,2,70,1153
2016,8,2,71,1165
2016,8,2,72,1180
2016,8,2,73,1183
2016,8,2,74,1191
2016,8,2,75,1192
2016,8,2,76,1192
2016,8,2,77,1203
2016,8,2,78,1203
2016,8,2,79,1207
2016,8,2,80,1213
2016,8,2,81,1221
2016,8,2,82,1230
2016,8,2,83,1236
2016,8,2,84,1237
2016,8,2,85,1246
2016,8,2,86,1251
2016,8,2,87,1252
2016,8,2,88,1269
2016,8,2,89,1298
2016,8,2,90,1299
2016,8,2,91,1304
2016,8,2,92,1313
2016,8,2,93,1323
2016,8,2,94,1323
2016,8,2,95,1324
2016,8,2,96,1327
2016,8,2,97,1344
2016,8,2,98,1354
2016,8,2,99,1370
2016,8,2,100,1375
2016,8,1,1,354
2016,8,1,2,418
2016,8,1,3,424
2016,8,1,4,469
2016,8,1,5,483
2016,8,1,6,490
2016,8,1,7,514
2016,8,1,8,539
2016,8,1,9,566
2016,8,1,10,583
2016,8,1,11,590
2016,8,1,12,603
2016,8,1,13,626
2016,8,1,14,629
2016,8,1,15,652
2016,8,1,16,652
2016,8,1,17,656
2016,8,1,18,657
2016,8,1,19,668
2016,8,1,20,682
2016,8,1,21,695
2016,8,1,22,705
2016,8,1,23,708
2016,8,1,24,708
2016,8,1,25,709
2016,8,1,26,710
2016,8,1,27,719
2016,8,1,28,726
2016,8,1,29,729
2016,8,1,30,731
2016,8,1,31,752
2016,8,1,32,756
2016,8,1,33,763
2016,8,1,34,782
2016,8,1,35,785
2016,8,1,36,788
2016,8,1,37,788
2016,8,1,38,796
2016,8,1,39,804
2016,8,1,40,814
2016,8,1,41,815
2016,8,1,42,821
2016,8,1,43,824
2016,8,1,44,842
2016,8,1,45,853
2016,8,1,46,857
2016,8,1,47,869
2016,8,1,48,872
2016,8,1,49,875
2016,8,1,50,888
2016,8,1,51,901
2016,8,1,52,903
2016,8,1,53,905
2016,8,1,54,908
2016,8,1,55,916
2016,8,1,56,919
2016,8,1,57,925
2016,8,1,58,954
2016,8,1,59,964
2016,8,1,60,964
2016,8,1,61,971
2016,8,1,62,980
2016,8,1,63,980
2016,8,1,64,994
2016,8,1,65,1010
2016,8,1,66,1013
2016,8,1,67,1027
2016,8,1,68,1030
2016,8,1,69,1032
2016,8,1,70,1039
2016,8,1,71,1050
2016,8,1,72,1050
2016,8,1,73,1059
2016,8,1,74,1063
2016,8,1,75,1068
2016,8,1,76,1069
2016,8,1,77,1074
2016,8,1,78,1081
2016,8,1,79,1086
2016,8,1,80,1087
2016,8,1,81,1088
2016,8,1,82,1088
2016,8,1,83,1094
2016,8,1,84,1095
2016,8,1,85,1097
2016,8,1,86,1105
2016,8,1,87,1120
2016,8,1,88,1127
2016,8,1,89,1131
2016,8,1,90,1134
2016,8,1,91,1136
2016,8,1,92,1141
2016,8,1,93,1145
2016,8,1,94,1145
2016,8,1,95,1157
2016,8,1,96,1157
2016,8,1,97,1158
2016,8,1,98,1158
2016,8,1,99,1181
2016,8,1,100,1184
2016,9,2,1,540
2016,9,2,2,550
2016,9,2,3,586
2016,9,2,4,644
2016,9,2,5,650
2016,9,2,6,660
2016,9,2,7,701
2016,9,2,8,713
2016,9,2,9,717
2016,9,2,10,719
2016,9,2,11,796
2016,9,2,12,811
2016,9,2,13,819
2016,9,2,14,819
2016,9,2,15,831
2016,9,2,16,832
2016,9,2,17,850
2016,9,2,18,893
2016,9,2,19,921
2016,9,2,20,953
2016,9,2,21,972
2016,9,2,22,1004
2016,9,2,23,1032
2016,9,2,24,1045
2016,9,2,25,1048
2016,9,2,26,1056
2016,9,2,27,1057
2016,9,2,28,1085
2016,9,2,29,1088
2016,9,2,30,1090
2016,9,2,31,1101
2016,9,2,32,1102
2016,9,2,33,1122
2016,9,2,34,1142
2016,9,2,35,1150
2016,9,2,36,1159
2016,9,2,37,1160
2016,9,2,38,1166
2016,9,2,39,1183
2016,9,2,40,1195
2016,9,2,41,1206
2016,9,2,42,1221
2016,9,2,43,1254
2016,9,2,44,1256
2016,9,2,45,1279
2016,9,2,46,1293
2016,9,2,47,1301
2016,9,2,48,1302
2016,9,2,49,1318
2016,9,2,50,1332
2016,9,2,51,1334
2016,9,2,52,1338
2016,9,2,53,1357
2016,9,2,54,1358
2016,9,2,55,1368
2016,9,2,56,1385
2016,9,2,57,1394
2016,9,2,58,1395
2016,9,2,59,1409
2016,9,2,60,1420
2016,9,2,61,1425
2016,9,2,62,1430
2016,9,2,63,1435
2016,9,2,64,1439
2016,9,2,65,1442
2016,9,2,66,1447
2016,9,2,67,1450
2016,9,2,68,1463
2016,9,2,69,1467
2016,9,2,70,1527
2016,9,2,71,1603
2016,9,2,72,1603
2016,9,2,73,1606
2016,9,2,74,1615
2016,9,2,75,1617
2016,9,2,76,1625
2016,9,2,77,1640
2016,9,2,78,1651
2016,9,2,79,1684
2016,9,2,80,1696
2016,9,2,81,1716
2016,9,2,82,1735
2016,9,2,83,1752
2016,9,2,84,1762
2016,9,2,85,1765
2016,9,2,86,1820
2016,9,2,87,1860
2016,9,2,88,1868
2016,9,2,89,1885
2016,9,2,90,1891
2016,9,2,91,1895
2016,9,2,92,1919
2016,9,2,93,1925
2016,9,2,94,1930
2016,9,2,95,1931
2016,9,2,96,1938
2016,9,2,97,1939
2016,9,2,98,1941
2016,9,2,99,1945
2016,9,2,100,1953
2016,9,1,1,229
2016,9,1,2,235
2016,9,1,3,293
2016,9,1,4,315
2016,9,1,5,322
2016,9,1,6,349
2016,9,1,7,362
2016,9,1,8,370
2016,9,1,9,398
2016,9,1,10,436
2016,9,1,11,436
2016,9,1,12,449
2016,9,1,13,463
2016,9,1,14,469
2016,9,1,15,474
2016,9,1,16,474
2016,9,1,17,479
2016,9,1,18,485
2016,9,1,19,487
2016,9,1,20,498
2016,9,1,21,503
2016,9,1,22,503
2016,9,1,23,511
2016,9,1,24,512
2016,9,1,25,519
2016,9,1,26,525
2016,9,1,27,528
2016,9,1,28,538
2016,9,1,29,546
2016,9,1,30,550
2016,9,1,31,553
2016,9,1,32,553
2016,9,1,33,557
2016,9,1,34,558
2016,9,1,35,567
2016,9,1,36,569
2016,9,1,37,574
2016,9,1,38,574
2016,9,1,39,578
2016,9,1,40,581
2016,9,1,41,584
2016,9,1,42,587
2016,9,1,43,587
2016,9,1,44,599
2016,9,1,45,600
2016,9,1,46,601
2016,9,1,47,603
2016,9,1,48,604
2016,9,1,49,606
2016,9,1,50,609
2016,9,1,51,612
2016,9,1,52,613
2016,9,1,53,618
2016,9,1,54,626
2016,9,1,55,638
2016,9,1,56,644
2016,9,1,57,654
2016,9,1,58,660
2016,9,1,59,661
2016,9,1,60,669
2016,9,1,61,669
2016,9,1,62,670
2016,9,1,63,671
2016,9,1,64,676
2016,9,1,65,678
2016,9,1,66,682
2016,9,1,67,688
2016,9,1,68,688
2016,9,1,69,688
2016,9,1,70,689
2016,9,1,71,694
2016,9,1,72,699
2016,9,1,73,706
2016,9,1,74,706
2016,9,1,75,711
2016,9,1,76,715
2016,9,1,77,719
2016,9,1,78,722
2016,9,1,79,725
2016,9,1,80,731
2016,9,1,81,741
2016,9,1,82,742
2016,9,1,83,747
2016,9,1,84,750
2016,9,1,85,758
2016,9,1,86,772
2016,9,1,87,773
2016,9,1,88,780
2016,9,1,89,781
2016,9,1,90,781
2016,9,1,91,785
2016,9,1,92,793
2016,9,1,93,794
2016,9,1,94,797
2016,9,1,95,798
